phase,year,all_corn,plant_date,plant_day,plot,plot_num,plot_dir,rotation,corn,crop,variety,yield_bush,yield_ton,damage,treated,treatment,notes,,measured_yield
2,1923,FALSE,NA,NA,5NA,5,NW,3,FALSE,O,NA,53.4,NA,NA,FALSE,none,NA,1603.478112,3960.590937
2,1923,FALSE,NA,NA,5NB,5,NW,3,FALSE,O,NA,53.4,NA,NA,FALSE,none,NA,1603.478112,3960.590937
2,1923,FALSE,NA,NA,5NC,5,NE,3,FALSE,O,NA,53.4,NA,NA,FALSE,none,NA,1603.478112,3960.590937
2,1923,FALSE,NA,NA,5ND,5,NE,3,FALSE,O,NA,53.4,NA,NA,FALSE,none,NA,1603.478112,3960.590937
2,1923,FALSE,NA,NA,5SA,5,SW,3,FALSE,O,NA,67.5,NA,NA,TRUE,MLrP,NA,2026.8684,5006.364948
2,1923,FALSE,NA,NA,5SB,5,SW,3,FALSE,O,NA,67.5,NA,NA,TRUE,MLrP,NA,2026.8684,5006.364948
2,1923,FALSE,NA,NA,5SC,5,SE,3,FALSE,O,NA,65.6,NA,NA,TRUE,MLbP,NA,1969.815808,4865.445046
2,1923,FALSE,NA,NA,5SD,5,SE,3,FALSE,O,NA,65.6,NA,NA,TRUE,MLbP,NA,1969.815808,4865.445046
2,1924,FALSE,NA,NA,3NA,3,NW,1,TRUE,CC,NA,28,NA,NA,FALSE,none,NA,840.77504,2076.714349
2,1924,FALSE,NA,NA,3NB,3,NW,1,TRUE,CC,NA,28,NA,NA,FALSE,none,NA,840.77504,2076.714349
2,1924,FALSE,NA,NA,3NC,3,NE,1,TRUE,CC,NA,28,NA,NA,FALSE,none,NA,840.77504,2076.714349
2,1924,FALSE,NA,NA,3ND,3,NE,1,TRUE,CC,NA,28,NA,NA,FALSE,none,NA,840.77504,2076.714349
2,1924,FALSE,NA,NA,3SA,3,SW,1,TRUE,CC,NA,40.4,NA,NA,TRUE,MLrP,NA,1213.118272,2996.402132
2,1924,FALSE,NA,NA,3SB,3,SW,1,TRUE,CC,NA,40.4,NA,NA,TRUE,MLrP,NA,1213.118272,2996.402132
2,1924,FALSE,NA,NA,3SC,3,SE,1,TRUE,CC,NA,35.6,NA,NA,TRUE,MLbP,NA,1068.985408,2640.393958
2,1924,FALSE,NA,NA,3SD,3,SE,1,TRUE,CC,NA,35.6,NA,NA,TRUE,MLbP,NA,1068.985408,2640.393958
2,1924,FALSE,NA,NA,4NA,4,NW,2,FALSE,O,NA,36,NA,NA,FALSE,none,NA,1080.99648,2670.061306
2,1924,FALSE,NA,NA,4NB,4,NW,2,FALSE,O,NA,36,NA,NA,FALSE,none,NA,1080.99648,2670.061306
2,1924,FALSE,NA,NA,4NC,4,NE,2,FALSE,O,NA,36,NA,NA,FALSE,none,NA,1080.99648,2670.061306
2,1924,FALSE,NA,NA,4ND,4,NE,2,FALSE,O,NA,36,NA,NA,FALSE,none,NA,1080.99648,2670.061306
2,1924,FALSE,NA,NA,4SA,4,SW,2,FALSE,O,NA,68.1,NA,NA,TRUE,MLrP,NA,2044.885008,5050.86597
2,1924,FALSE,NA,NA,4SB,4,SW,2,FALSE,O,NA,68.1,NA,NA,TRUE,MLrP,NA,2044.885008,5050.86597
2,1924,FALSE,NA,NA,4SC,4,SE,2,FALSE,O,NA,68.8,NA,NA,TRUE,MLbP,NA,2065.904384,5102.783828
2,1924,FALSE,NA,NA,4SD,4,SE,2,FALSE,O,NA,68.8,NA,NA,TRUE,MLbP,NA,2065.904384,5102.783828
2,1924,FALSE,NA,NA,5NA,5,NW,3,FALSE,H,NA,NA,1.82,NA,FALSE,none,NA,#VALUE!,#VALUE!
2,1924,FALSE,NA,NA,5NB,5,NW,3,FALSE,H,NA,NA,1.82,NA,FALSE,none,NA,#VALUE!,#VALUE!
2,1924,FALSE,NA,NA,5NC,5,NE,3,FALSE,H,NA,NA,1.82,NA,FALSE,none,NA,#VALUE!,#VALUE!
2,1924,FALSE,NA,NA,5ND,5,NE,3,FALSE,H,NA,NA,1.82,NA,FALSE,none,NA,#VALUE!,#VALUE!
2,1924,FALSE,NA,NA,5SA,5,SW,3,FALSE,H,NA,NA,4.29,NA,TRUE,MLrP,NA,#VALUE!,#VALUE!
2,1924,FALSE,NA,NA,5SB,5,SW,3,FALSE,H,NA,NA,4.29,NA,TRUE,MLrP,NA,#VALUE!,#VALUE!
2,1924,FALSE,NA,NA,5SC,5,SE,3,FALSE,H,NA,NA,4.54,NA,TRUE,MLbP,NA,#VALUE!,#VALUE!
2,1924,FALSE,NA,NA,5SD,5,SE,3,FALSE,H,NA,NA,4.54,NA,TRUE,MLbP,NA,#VALUE!,#VALUE!
2,1925,TRUE,NA,NA,3NA,3,NW,1,TRUE,CC,NA,19.1,NA,NA,FALSE,none,NA,573.528688,1416.615859
2,1925,TRUE,NA,NA,3NB,3,NW,1,TRUE,CC,NA,19.1,NA,NA,FALSE,none,NA,573.528688,1416.615859
2,1925,TRUE,NA,NA,3NC,3,NE,1,TRUE,CC,NA,19.1,NA,NA,FALSE,none,NA,573.528688,1416.615859
2,1925,TRUE,NA,NA,3ND,3,NE,1,TRUE,CC,NA,19.1,NA,NA,FALSE,none,NA,573.528688,1416.615859
2,1925,TRUE,NA,NA,3SA,3,SW,1,TRUE,CC,NA,41.7,NA,NA,TRUE,MLrP,NA,1252.154256,3092.821012
2,1925,TRUE,NA,NA,3SB,3,SW,1,TRUE,CC,NA,41.7,NA,NA,TRUE,MLrP,NA,1252.154256,3092.821012
2,1925,TRUE,NA,NA,3SC,3,SE,1,TRUE,CC,NA,49.1,NA,NA,TRUE,MLbP,NA,1474.359088,3641.666947
2,1925,TRUE,NA,NA,3SD,3,SE,1,TRUE,CC,NA,49.1,NA,NA,TRUE,MLbP,NA,1474.359088,3641.666947
2,1925,TRUE,NA,NA,4NA,4,NW,2,TRUE,C,NA,26.7,NA,NA,FALSE,none,NA,801.739056,1980.295468
2,1925,TRUE,NA,NA,4NB,4,NW,2,TRUE,C,NA,26.7,NA,NA,FALSE,none,NA,801.739056,1980.295468
2,1925,TRUE,NA,NA,4NC,4,NE,2,TRUE,C,NA,26.7,NA,NA,FALSE,none,NA,801.739056,1980.295468
2,1925,TRUE,NA,NA,4ND,4,NE,2,TRUE,C,NA,26.7,NA,NA,FALSE,none,NA,801.739056,1980.295468
2,1925,TRUE,NA,NA,4SA,4,SW,2,TRUE,C,NA,39.4,NA,NA,TRUE,MLrP,NA,1183.090592,2922.233762
2,1925,TRUE,NA,NA,4SB,4,SW,2,TRUE,C,NA,39.4,NA,NA,TRUE,MLrP,NA,1183.090592,2922.233762
2,1925,TRUE,NA,NA,4SC,4,SE,2,TRUE,C,NA,39.6,NA,NA,TRUE,MLbP,NA,1189.096128,2937.067436
2,1925,TRUE,NA,NA,4SD,4,SE,2,TRUE,C,NA,39.6,NA,NA,TRUE,MLbP,NA,1189.096128,2937.067436
2,1925,TRUE,NA,NA,5NA,5,NW,3,TRUE,C,NA,42,NA,NA,FALSE,none,NA,1261.16256,3115.071523
2,1925,TRUE,NA,NA,5NB,5,NW,3,TRUE,C,NA,42,NA,NA,FALSE,none,NA,1261.16256,3115.071523
2,1925,TRUE,NA,NA,5NC,5,NE,3,TRUE,C,NA,42,NA,NA,FALSE,none,NA,1261.16256,3115.071523
2,1925,TRUE,NA,NA,5ND,5,NE,3,TRUE,C,NA,42,NA,NA,FALSE,none,NA,1261.16256,3115.071523
2,1925,TRUE,NA,NA,5SA,5,SW,3,TRUE,C,NA,57.4,NA,NA,TRUE,MLrP,NA,1723.588832,4257.264415
2,1925,TRUE,NA,NA,5SB,5,SW,3,TRUE,C,NA,57.4,NA,NA,TRUE,MLrP,NA,1723.588832,4257.264415
2,1925,TRUE,NA,NA,5SC,5,SE,3,TRUE,C,NA,59.9,NA,NA,TRUE,MLbP,NA,1798.658032,4442.685339
2,1925,TRUE,NA,NA,5SD,5,SE,3,TRUE,C,NA,59.9,NA,NA,TRUE,MLbP,NA,1798.658032,4442.685339
2,1926,FALSE,NA,NA,3NA,3,NW,1,TRUE,CC,NA,21.4,NA,NA,FALSE,none,NA,642.592352,1587.203109
2,1926,FALSE,NA,NA,3NB,3,NW,1,TRUE,CC,NA,21.4,NA,NA,FALSE,none,NA,642.592352,1587.203109
2,1926,FALSE,NA,NA,3NC,3,NE,1,TRUE,CC,NA,21.4,NA,NA,FALSE,none,NA,642.592352,1587.203109
2,1926,FALSE,NA,NA,3ND,3,NE,1,TRUE,CC,NA,21.4,NA,NA,FALSE,none,NA,642.592352,1587.203109
2,1926,FALSE,NA,NA,3SA,3,SW,1,TRUE,CC,NA,33.2,NA,NA,TRUE,MLrP,NA,996.918976,2462.389871
2,1926,FALSE,NA,NA,3SB,3,SW,1,TRUE,CC,NA,33.2,NA,NA,TRUE,MLrP,NA,996.918976,2462.389871
2,1926,FALSE,NA,NA,3SC,3,SE,1,TRUE,CC,NA,37.6,NA,NA,TRUE,MLbP,NA,1129.040768,2788.730697
2,1926,FALSE,NA,NA,3SD,3,SE,1,TRUE,CC,NA,37.6,NA,NA,TRUE,MLbP,NA,1129.040768,2788.730697
2,1926,FALSE,NA,NA,4NA,4,NW,2,FALSE,O,NA,22.9,NA,NA,FALSE,none,NA,687.633872,1698.455664
2,1926,FALSE,NA,NA,4NB,4,NW,2,FALSE,O,NA,22.9,NA,NA,FALSE,none,NA,687.633872,1698.455664
2,1926,FALSE,NA,NA,4NC,4,NE,2,FALSE,O,NA,22.9,NA,NA,FALSE,none,NA,687.633872,1698.455664
2,1926,FALSE,NA,NA,4ND,4,NE,2,FALSE,O,NA,22.9,NA,NA,FALSE,none,NA,687.633872,1698.455664
2,1926,FALSE,NA,NA,4SA,4,SW,2,FALSE,O,NA,76.3,NA,NA,TRUE,MLrP,NA,2291.111984,5659.0466
2,1926,FALSE,NA,NA,4SB,4,SW,2,FALSE,O,NA,76.3,NA,NA,TRUE,MLrP,NA,2291.111984,5659.0466
2,1926,FALSE,NA,NA,4SC,4,SE,2,FALSE,O,NA,76.3,NA,NA,TRUE,MLbP,NA,2291.111984,5659.0466
2,1926,FALSE,NA,NA,4SD,4,SE,2,FALSE,O,NA,76.3,NA,NA,TRUE,MLbP,NA,2291.111984,5659.0466
2,1926,FALSE,NA,NA,5NA,5,NW,3,FALSE,O,NA,44.3,NA,NA,FALSE,none,NA,1330.226224,3285.658773
2,1926,FALSE,NA,NA,5NB,5,NW,3,FALSE,O,NA,44.3,NA,NA,FALSE,none,NA,1330.226224,3285.658773
2,1926,FALSE,NA,NA,5NC,5,NE,3,FALSE,O,NA,44.3,NA,NA,FALSE,none,NA,1330.226224,3285.658773
2,1926,FALSE,NA,NA,5ND,5,NE,3,FALSE,O,NA,44.3,NA,NA,FALSE,none,NA,1330.226224,3285.658773
2,1926,FALSE,NA,NA,5SA,5,SW,3,FALSE,O,NA,83.1,NA,NA,TRUE,MLrP,NA,2495.300208,6163.391514
2,1926,FALSE,NA,NA,5SB,5,SW,3,FALSE,O,NA,83.1,NA,NA,TRUE,MLrP,NA,2495.300208,6163.391514
2,1926,FALSE,NA,NA,5SC,5,SE,3,FALSE,O,NA,86.9,NA,NA,TRUE,MLbP,NA,2609.405392,6445.231318
2,1926,FALSE,NA,NA,5SD,5,SE,3,FALSE,O,NA,86.9,NA,NA,TRUE,MLbP,NA,2609.405392,6445.231318
2,1927,FALSE,NA,NA,3NA,3,NW,1,TRUE,CC,NA,25.8,NA,NA,FALSE,none,NA,774.714144,1913.543936
2,1927,FALSE,NA,NA,3NB,3,NW,1,TRUE,CC,NA,25.8,NA,NA,FALSE,none,NA,774.714144,1913.543936
2,1927,FALSE,NA,NA,3NC,3,NE,1,TRUE,CC,NA,25.8,NA,NA,FALSE,none,NA,774.714144,1913.543936
2,1927,FALSE,NA,NA,3ND,3,NE,1,TRUE,CC,NA,25.8,NA,NA,FALSE,none,NA,774.714144,1913.543936
2,1927,FALSE,NA,NA,3SA,3,SW,1,TRUE,CC,NA,41.6,NA,NA,TRUE,MLrP,NA,1249.151488,3085.404175
2,1927,FALSE,NA,NA,3SB,3,SW,1,TRUE,CC,NA,41.6,NA,NA,TRUE,MLrP,NA,1249.151488,3085.404175
2,1927,FALSE,NA,NA,3SC,3,SE,1,TRUE,CC,NA,40.4,NA,NA,TRUE,MLbP,NA,1213.118272,2996.402132
2,1927,FALSE,NA,NA,3SD,3,SE,1,TRUE,CC,NA,40.4,NA,NA,TRUE,MLbP,NA,1213.118272,2996.402132
2,1927,FALSE,NA,NA,4NA,4,NW,2,TRUE,C,NA,29.4,NA,NA,FALSE,none,NA,882.813792,2180.550066
2,1927,FALSE,NA,NA,4NB,4,NW,2,TRUE,C,NA,29.4,NA,NA,FALSE,none,NA,882.813792,2180.550066
2,1927,FALSE,NA,NA,4NC,4,NE,2,TRUE,C,NA,29.4,NA,NA,FALSE,none,NA,882.813792,2180.550066
2,1927,FALSE,NA,NA,4ND,4,NE,2,TRUE,C,NA,29.4,NA,NA,FALSE,none,NA,882.813792,2180.550066
2,1927,FALSE,NA,NA,4SA,4,SW,2,TRUE,C,NA,74.4,NA,NA,TRUE,MLrP,NA,2234.059392,5518.126698
2,1927,FALSE,NA,NA,4SB,4,SW,2,TRUE,C,NA,74.4,NA,NA,TRUE,MLrP,NA,2234.059392,5518.126698
2,1927,FALSE,NA,NA,4SC,4,SE,2,TRUE,C,NA,77.2,NA,NA,TRUE,MLbP,NA,2318.136896,5725.798133
2,1927,FALSE,NA,NA,4SD,4,SE,2,TRUE,C,NA,77.2,NA,NA,TRUE,MLbP,NA,2318.136896,5725.798133
2,1927,FALSE,NA,NA,5NA,5,NW,3,FALSE,H,NA,NA,0.81,NA,FALSE,none,NA,#VALUE!,#VALUE!
2,1927,FALSE,NA,NA,5NB,5,NW,3,FALSE,H,NA,NA,0.81,NA,FALSE,none,NA,#VALUE!,#VALUE!
2,1927,FALSE,NA,NA,5NC,5,NE,3,FALSE,H,NA,NA,0.81,NA,FALSE,none,NA,#VALUE!,#VALUE!
2,1927,FALSE,NA,NA,5ND,5,NE,3,FALSE,H,NA,NA,0.81,NA,FALSE,none,NA,#VALUE!,#VALUE!
2,1927,FALSE,NA,NA,5SA,5,SW,3,FALSE,H,NA,NA,3.63,NA,TRUE,MLrP,NA,#VALUE!,#VALUE!
2,1927,FALSE,NA,NA,5SB,5,SW,3,FALSE,H,NA,NA,3.63,NA,TRUE,MLrP,NA,#VALUE!,#VALUE!
2,1927,FALSE,NA,NA,5SC,5,SE,3,FALSE,H,NA,NA,3.7,NA,TRUE,MLbP,NA,#VALUE!,#VALUE!
2,1927,FALSE,NA,NA,5SD,5,SE,3,FALSE,H,NA,NA,3.7,NA,TRUE,MLbP,NA,#VALUE!,#VALUE!
2,1928,FALSE,NA,NA,3NA,3,NW,1,TRUE,CC,NA,18.8,NA,NA,FALSE,none,NA,564.520384,1394.365348
2,1928,FALSE,NA,NA,3NB,3,NW,1,TRUE,CC,NA,18.8,NA,NA,FALSE,none,NA,564.520384,1394.365348
2,1928,FALSE,NA,NA,3NC,3,NE,1,TRUE,CC,NA,18.8,NA,NA,FALSE,none,NA,564.520384,1394.365348
2,1928,FALSE,NA,NA,3ND,3,NE,1,TRUE,CC,NA,18.8,NA,NA,FALSE,none,NA,564.520384,1394.365348
2,1928,FALSE,NA,NA,3SA,3,SW,1,TRUE,CC,NA,32.8,NA,NA,TRUE,MLrP,NA,984.907904,2432.722523
2,1928,FALSE,NA,NA,3SB,3,SW,1,TRUE,CC,NA,32.8,NA,NA,TRUE,MLrP,NA,984.907904,2432.722523
2,1928,FALSE,NA,NA,3SC,3,SE,1,TRUE,CC,NA,32,NA,NA,TRUE,MLbP,NA,960.88576,2373.387827
2,1928,FALSE,NA,NA,3SD,3,SE,1,TRUE,CC,NA,32,NA,NA,TRUE,MLbP,NA,960.88576,2373.387827
2,1928,FALSE,NA,NA,4NA,4,NW,2,FALSE,O,NA,34.4,NA,NA,FALSE,none,NA,1032.952192,2551.391914
2,1928,FALSE,NA,NA,4NB,4,NW,2,FALSE,O,NA,34.4,NA,NA,FALSE,none,NA,1032.952192,2551.391914
2,1928,FALSE,NA,NA,4NC,4,NE,2,FALSE,O,NA,34.4,NA,NA,FALSE,none,NA,1032.952192,2551.391914
2,1928,FALSE,NA,NA,4ND,4,NE,2,FALSE,O,NA,34.4,NA,NA,FALSE,none,NA,1032.952192,2551.391914
2,1928,FALSE,NA,NA,4SA,4,SW,2,FALSE,O,NA,73.1,NA,NA,TRUE,MLrP,NA,2195.023408,5421.707818
2,1928,FALSE,NA,NA,4SB,4,SW,2,FALSE,O,NA,73.1,NA,NA,TRUE,MLrP,NA,2195.023408,5421.707818
2,1928,FALSE,NA,NA,4SC,4,SE,2,FALSE,O,NA,70.6,NA,NA,TRUE,MLbP,NA,2119.954208,5236.286894
2,1928,FALSE,NA,NA,4SD,4,SE,2,FALSE,O,NA,70.6,NA,NA,TRUE,MLbP,NA,2119.954208,5236.286894
2,1928,FALSE,NA,NA,5NA,5,NW,3,TRUE,C,NA,44.2,NA,NA,FALSE,none,NA,1327.223456,3278.241936
2,1928,FALSE,NA,NA,5NB,5,NW,3,TRUE,C,NA,44.2,NA,NA,FALSE,none,NA,1327.223456,3278.241936
2,1928,FALSE,NA,NA,5NC,5,NE,3,TRUE,C,NA,44.2,NA,NA,FALSE,none,NA,1327.223456,3278.241936
2,1928,FALSE,NA,NA,5ND,5,NE,3,TRUE,C,NA,44.2,NA,NA,FALSE,none,NA,1327.223456,3278.241936
2,1928,FALSE,NA,NA,5SA,5,SW,3,TRUE,C,NA,74.4,NA,NA,TRUE,MLrP,NA,2234.059392,5518.126698
2,1928,FALSE,NA,NA,5SB,5,SW,3,TRUE,C,NA,74.4,NA,NA,TRUE,MLrP,NA,2234.059392,5518.126698
2,1928,FALSE,NA,NA,5SC,5,SE,3,TRUE,C,NA,70.4,NA,NA,TRUE,MLbP,NA,2113.948672,5221.45322
2,1928,FALSE,NA,NA,5SD,5,SE,3,TRUE,C,NA,70.4,NA,NA,TRUE,MLbP,NA,2113.948672,5221.45322
2,1929,FALSE,NA,NA,3NA,3,NW,1,TRUE,CC,NA,17.6,NA,NA,FALSE,none,NA,528.487168,1305.363305
2,1929,FALSE,NA,NA,3NB,3,NW,1,TRUE,CC,NA,17.6,NA,NA,FALSE,none,NA,528.487168,1305.363305
2,1929,FALSE,NA,NA,3NC,3,NE,1,TRUE,CC,NA,17.6,NA,NA,FALSE,none,NA,528.487168,1305.363305
2,1929,FALSE,NA,NA,3ND,3,NE,1,TRUE,CC,NA,17.6,NA,NA,FALSE,none,NA,528.487168,1305.363305
2,1929,FALSE,NA,NA,3SA,3,SW,1,TRUE,CC,NA,32.4,NA,NA,TRUE,MLrP,NA,972.896832,2403.055175
2,1929,FALSE,NA,NA,3SB,3,SW,1,TRUE,CC,NA,32.4,NA,NA,TRUE,MLrP,NA,972.896832,2403.055175
2,1929,FALSE,NA,NA,3SC,3,SE,1,TRUE,CC,NA,39.6,NA,NA,TRUE,MLbP,NA,1189.096128,2937.067436
2,1929,FALSE,NA,NA,3SD,3,SE,1,TRUE,CC,NA,39.6,NA,NA,TRUE,MLbP,NA,1189.096128,2937.067436
2,1929,FALSE,NA,NA,4NA,4,NW,2,TRUE,C,NA,23.6,NA,NA,FALSE,none,NA,708.653248,1750.373523
2,1929,FALSE,NA,NA,4NB,4,NW,2,TRUE,C,NA,23.6,NA,NA,FALSE,none,NA,708.653248,1750.373523
2,1929,FALSE,NA,NA,4NC,4,NE,2,TRUE,C,NA,23.6,NA,NA,FALSE,none,NA,708.653248,1750.373523
2,1929,FALSE,NA,NA,4ND,4,NE,2,TRUE,C,NA,23.6,NA,NA,FALSE,none,NA,708.653248,1750.373523
2,1929,FALSE,NA,NA,4SA,4,SW,2,TRUE,C,NA,67.2,NA,NA,TRUE,MLrP,NA,2017.860096,4984.114437
2,1929,FALSE,NA,NA,4SB,4,SW,2,TRUE,C,NA,67.2,NA,NA,TRUE,MLrP,NA,2017.860096,4984.114437
2,1929,FALSE,NA,NA,4SC,4,SE,2,TRUE,C,NA,63.2,NA,NA,TRUE,MLbP,NA,1897.749376,4687.440959
2,1929,FALSE,NA,NA,4SD,4,SE,2,TRUE,C,NA,63.2,NA,NA,TRUE,MLbP,NA,1897.749376,4687.440959
2,1929,FALSE,NA,NA,5NA,5,NW,3,FALSE,O,NA,55.6,NA,NA,FALSE,none,NA,1669.539008,4123.76135
2,1929,FALSE,NA,NA,5NB,5,NW,3,FALSE,O,NA,55.6,NA,NA,FALSE,none,NA,1669.539008,4123.76135
2,1929,FALSE,NA,NA,5NC,5,NE,3,FALSE,O,NA,55.6,NA,NA,FALSE,none,NA,1669.539008,4123.76135
2,1929,FALSE,NA,NA,5ND,5,NE,3,FALSE,O,NA,55.6,NA,NA,FALSE,none,NA,1669.539008,4123.76135
2,1929,FALSE,NA,NA,5SA,5,SW,3,FALSE,O,NA,75.8,NA,NA,TRUE,MLrP,NA,2276.098144,5621.962416
2,1929,FALSE,NA,NA,5SB,5,SW,3,FALSE,O,NA,75.8,NA,NA,TRUE,MLrP,NA,2276.098144,5621.962416
2,1929,FALSE,NA,NA,5SC,5,SE,3,FALSE,O,NA,74.3,NA,NA,TRUE,MLbP,NA,2231.056624,5510.709861
2,1929,FALSE,NA,NA,5SD,5,SE,3,FALSE,O,NA,74.3,NA,NA,TRUE,MLbP,NA,2231.056624,5510.709861
2,1930,FALSE,NA,NA,3NA,3,NW,1,TRUE,CC,NA,17.1,NA,NA,FALSE,none,NA,513.473328,1268.27912
2,1930,FALSE,NA,NA,3NB,3,NW,1,TRUE,CC,NA,17.1,NA,NA,FALSE,none,NA,513.473328,1268.27912
2,1930,FALSE,NA,NA,3NC,3,NE,1,TRUE,CC,NA,17.1,NA,NA,FALSE,none,NA,513.473328,1268.27912
2,1930,FALSE,NA,NA,3ND,3,NE,1,TRUE,CC,NA,17.1,NA,NA,FALSE,none,NA,513.473328,1268.27912
2,1930,FALSE,NA,NA,3SA,3,SW,1,TRUE,CC,NA,32.6,NA,NA,TRUE,MLrP,NA,978.902368,2417.888849
2,1930,FALSE,NA,NA,3SB,3,SW,1,TRUE,CC,NA,32.6,NA,NA,TRUE,MLrP,NA,978.902368,2417.888849
2,1930,FALSE,NA,NA,3SC,3,SE,1,TRUE,CC,NA,29.6,NA,NA,TRUE,MLbP,NA,888.819328,2195.38374
2,1930,FALSE,NA,NA,3SD,3,SE,1,TRUE,CC,NA,29.6,NA,NA,TRUE,MLbP,NA,888.819328,2195.38374
2,1930,FALSE,NA,NA,4NA,4,NW,2,FALSE,O,NA,34.7,NA,NA,FALSE,none,NA,1041.960496,2573.642425
2,1930,FALSE,NA,NA,4NB,4,NW,2,FALSE,O,NA,34.7,NA,NA,FALSE,none,NA,1041.960496,2573.642425
2,1930,FALSE,NA,NA,4NC,4,NE,2,FALSE,O,NA,34.7,NA,NA,FALSE,none,NA,1041.960496,2573.642425
2,1930,FALSE,NA,NA,4ND,4,NE,2,FALSE,O,NA,34.7,NA,NA,FALSE,none,NA,1041.960496,2573.642425
2,1930,FALSE,NA,NA,4SA,4,SW,2,FALSE,O,NA,59.2,NA,NA,TRUE,MLrP,NA,1777.638656,4390.76748
2,1930,FALSE,NA,NA,4SB,4,SW,2,FALSE,O,NA,59.2,NA,NA,TRUE,MLrP,NA,1777.638656,4390.76748
2,1930,FALSE,NA,NA,4SC,4,SE,2,FALSE,O,NA,68.2,NA,NA,TRUE,MLbP,NA,2047.887776,5058.282807
2,1930,FALSE,NA,NA,4SD,4,SE,2,FALSE,O,NA,68.2,NA,NA,TRUE,MLbP,NA,2047.887776,5058.282807
2,1930,FALSE,NA,NA,5NA,5,NW,3,FALSE,H,NA,NA,0.82,NA,FALSE,none,NA,#VALUE!,#VALUE!
2,1930,FALSE,NA,NA,5NB,5,NW,3,FALSE,H,NA,NA,0.82,NA,FALSE,none,NA,#VALUE!,#VALUE!
2,1930,FALSE,NA,NA,5NC,5,NE,3,FALSE,H,NA,NA,0.82,NA,FALSE,none,NA,#VALUE!,#VALUE!
2,1930,FALSE,NA,NA,5ND,5,NE,3,FALSE,H,NA,NA,0.82,NA,FALSE,none,NA,#VALUE!,#VALUE!
2,1930,FALSE,NA,NA,5SA,5,SW,3,FALSE,H,NA,NA,1.83,NA,TRUE,MLrP,NA,#VALUE!,#VALUE!
2,1930,FALSE,NA,NA,5SB,5,SW,3,FALSE,H,NA,NA,1.83,NA,TRUE,MLrP,NA,#VALUE!,#VALUE!
2,1930,FALSE,NA,NA,5SC,5,SE,3,FALSE,H,NA,NA,2.35,NA,TRUE,MLbP,NA,#VALUE!,#VALUE!
2,1930,FALSE,NA,NA,5SD,5,SE,3,FALSE,H,NA,NA,2.35,NA,TRUE,MLbP,NA,#VALUE!,#VALUE!
2,1931,TRUE,NA,NA,3NA,3,NW,1,TRUE,CC,NA,24.8,NA,NA,FALSE,none,NA,744.686464,1839.375566
2,1931,TRUE,NA,NA,3NB,3,NW,1,TRUE,CC,NA,24.8,NA,NA,FALSE,none,NA,744.686464,1839.375566
2,1931,TRUE,NA,NA,3NC,3,NE,1,TRUE,CC,NA,24.8,NA,NA,FALSE,none,NA,744.686464,1839.375566
2,1931,TRUE,NA,NA,3ND,3,NE,1,TRUE,CC,NA,24.8,NA,NA,FALSE,none,NA,744.686464,1839.375566
2,1931,TRUE,NA,NA,3SA,3,SW,1,TRUE,CC,NA,49.1,NA,NA,TRUE,MLrP,NA,1474.359088,3641.666947
2,1931,TRUE,NA,NA,3SB,3,SW,1,TRUE,CC,NA,49.1,NA,NA,TRUE,MLrP,NA,1474.359088,3641.666947
2,1931,TRUE,NA,NA,3SC,3,SE,1,TRUE,CC,NA,49.3,NA,NA,TRUE,MLbP,NA,1480.364624,3656.500621
2,1931,TRUE,NA,NA,3SD,3,SE,1,TRUE,CC,NA,49.3,NA,NA,TRUE,MLbP,NA,1480.364624,3656.500621
2,1931,TRUE,NA,NA,4NA,4,NW,2,TRUE,C,NA,33.5,NA,NA,FALSE,none,NA,1005.92728,2484.640382
2,1931,TRUE,NA,NA,4NB,4,NW,2,TRUE,C,NA,33.5,NA,NA,FALSE,none,NA,1005.92728,2484.640382
2,1931,TRUE,NA,NA,4NC,4,NE,2,TRUE,C,NA,33.5,NA,NA,FALSE,none,NA,1005.92728,2484.640382
2,1931,TRUE,NA,NA,4ND,4,NE,2,TRUE,C,NA,33.5,NA,NA,FALSE,none,NA,1005.92728,2484.640382
2,1931,TRUE,NA,NA,4SA,4,SW,2,TRUE,C,NA,59.3,NA,NA,TRUE,MLrP,NA,1780.641424,4398.184317
2,1931,TRUE,NA,NA,4SB,4,SW,2,TRUE,C,NA,59.3,NA,NA,TRUE,MLrP,NA,1780.641424,4398.184317
2,1931,TRUE,NA,NA,4SC,4,SE,2,TRUE,C,NA,56.4,NA,NA,TRUE,MLbP,NA,1693.561152,4183.096045
2,1931,TRUE,NA,NA,4SD,4,SE,2,TRUE,C,NA,56.4,NA,NA,TRUE,MLbP,NA,1693.561152,4183.096045
2,1931,TRUE,NA,NA,5NA,5,NW,3,TRUE,C,NA,45.4,NA,NA,FALSE,none,NA,1363.256672,3367.24398
2,1931,TRUE,NA,NA,5NB,5,NW,3,TRUE,C,NA,45.4,NA,NA,FALSE,none,NA,1363.256672,3367.24398
2,1931,TRUE,NA,NA,5NC,5,NE,3,TRUE,C,NA,45.4,NA,NA,FALSE,none,NA,1363.256672,3367.24398
2,1931,TRUE,NA,NA,5ND,5,NE,3,TRUE,C,NA,45.4,NA,NA,FALSE,none,NA,1363.256672,3367.24398
2,1931,TRUE,NA,NA,5SA,5,SW,3,TRUE,C,NA,57.8,NA,NA,TRUE,MLrP,NA,1735.599904,4286.931763
